,timestamps,dc_power,capacity_factor
2024-08-02 07:00:00,2017-08-03 07:00:00+00:00,136.879,0.623
2024-08-02 08:00:00,2017-08-03 08:00:00+00:00,101.228,0.461
2024-08-02 09:00:00,2017-08-03 09:00:00+00:00,171.822,0.782
2024-08-02 10:00:00,2017-08-03 10:00:00+00:00,27.119,0.123
2024-08-02 11:00:00,2017-08-03 11:00:00+00:00,131.431,0.598
2024-08-02 12:00:00,2017-08-03 12:00:00+00:00,92.365,0.42
2024-08-02 13:00:00,2017-08-03 13:00:00+00:00,10.417,0.047
2024-08-02 14:00:00,2017-08-03 14:00:00+00:00,36.739,0.167
2024-08-02 15:00:00,2017-08-03 15:00:00+00:00,41.186,0.188
2024-08-02 16:00:00,2017-08-03 16:00:00+00:00,4.509,0.021
2024-08-02 17:00:00,2017-08-03 17:00:00+00:00,8.824,0.04
2024-08-02 18:00:00,2017-08-03 18:00:00+00:00,3.953,0.018
2024-08-02 19:00:00,2017-08-03 19:00:00+00:00,0.0,0.0
2024-08-02 20:00:00,2017-08-03 20:00:00+00:00,0.0,0.0
2024-08-02 21:00:00,2017-08-03 21:00:00+00:00,0.0,0.0
2024-08-02 22:00:00,2017-08-03 22:00:00+00:00,0.0,0.0
2024-08-02 23:00:00,2017-08-03 23:00:00+00:00,0.0,0.0
2024-08-03 00:00:00,2017-08-04 00:00:00+00:00,0.0,0.0
2024-08-03 01:00:00,2017-08-04 01:00:00+00:00,0.0,0.0
2024-08-03 02:00:00,2017-08-04 02:00:00+00:00,0.0,0.0
2024-08-03 03:00:00,2017-08-04 03:00:00+00:00,0.0,0.0
2024-08-03 04:00:00,2017-08-04 04:00:00+00:00,0.0,0.0
2024-08-03 05:00:00,2017-08-04 05:00:00+00:00,1.894,0.009
2024-08-03 06:00:00,2017-08-04 06:00:00+00:00,43.847,0.2
2024-08-03 07:00:00,2017-08-04 07:00:00+00:00,51.166,0.233
2024-08-03 08:00:00,2017-08-04 08:00:00+00:00,120.01,0.546
2024-08-03 09:00:00,2017-08-04 09:00:00+00:00,157.893,0.719
2024-08-03 10:00:00,2017-08-04 10:00:00+00:00,115.244,0.525
2024-08-03 11:00:00,2017-08-04 11:00:00+00:00,22.189,0.101
2024-08-03 12:00:00,2017-08-04 12:00:00+00:00,87.402,0.398
2024-08-03 13:00:00,2017-08-04 13:00:00+00:00,41.774,0.19
2024-08-03 14:00:00,2017-08-04 14:00:00+00:00,14.537,0.066
2024-08-03 15:00:00,2017-08-04 15:00:00+00:00,26.234,0.119
2024-08-03 16:00:00,2017-08-04 16:00:00+00:00,9.462,0.043
2024-08-03 17:00:00,2017-08-04 17:00:00+00:00,15.264,0.069
2024-08-03 18:00:00,2017-08-04 18:00:00+00:00,4.34,0.02
2024-08-03 19:00:00,2017-08-04 19:00:00+00:00,0.0,0.0
2024-08-03 20:00:00,2017-08-04 20:00:00+00:00,0.0,0.0
2024-08-03 21:00:00,2017-08-04 21:00:00+00:00,0.0,0.0
2024-08-03 22:00:00,2017-08-04 22:00:00+00:00,0.0,0.0
2024-08-03 23:00:00,2017-08-04 23:00:00+00:00,0.0,0.0
2024-08-04 00:00:00,2017-08-05 00:00:00+00:00,0.0,0.0
2024-08-04 01:00:00,2017-08-05 01:00:00+00:00,0.0,0.0
2024-08-04 02:00:00,2017-08-05 02:00:00+00:00,0.0,0.0
2024-08-04 03:00:00,2017-08-05 03:00:00+00:00,0.0,0.0
2024-08-04 04:00:00,2017-08-05 04:00:00+00:00,0.0,0.0
2024-08-04 05:00:00,2017-08-05 05:00:00+00:00,48.156,0.219
2024-08-04 06:00:00,2017-08-05 06:00:00+00:00,101.694,0.463
2024-08-04 07:00:00,2017-08-05 07:00:00+00:00,116.402,0.53
2024-08-04 08:00:00,2017-08-05 08:00:00+00:00,100.241,0.456
2024-08-04 09:00:00,2017-08-05 09:00:00+00:00,162.339,0.739
2024-08-04 10:00:00,2017-08-05 10:00:00+00:00,132.78,0.604
2024-08-04 11:00:00,2017-08-05 11:00:00+00:00,119.856,0.546
2024-08-04 12:00:00,2017-08-05 12:00:00+00:00,44.508,0.203
2024-08-04 13:00:00,2017-08-05 13:00:00+00:00,52.059,0.237
2024-08-04 14:00:00,2017-08-05 14:00:00+00:00,40.483,0.184
2024-08-04 15:00:00,2017-08-05 15:00:00+00:00,22.967,0.105
2024-08-04 16:00:00,2017-08-05 16:00:00+00:00,20.402,0.093
2024-08-04 17:00:00,2017-08-05 17:00:00+00:00,13.287,0.06
2024-08-04 18:00:00,2017-08-05 18:00:00+00:00,3.955,0.018
2024-08-04 19:00:00,2017-08-05 19:00:00+00:00,0.0,0.0
2024-08-04 20:00:00,2017-08-05 20:00:00+00:00,0.0,0.0
2024-08-04 21:00:00,2017-08-05 21:00:00+00:00,0.0,0.0
2024-08-04 22:00:00,2017-08-05 22:00:00+00:00,0.0,0.0
2024-08-04 23:00:00,2017-08-05 23:00:00+00:00,0.0,0.0
2024-08-05 00:00:00,2017-08-06 00:00:00+00:00,0.0,0.0
2024-08-05 01:00:00,2017-08-06 01:00:00+00:00,0.0,0.0
2024-08-05 02:00:00,2017-08-06 02:00:00+00:00,0.0,0.0
2024-08-05 03:00:00,2017-08-06 03:00:00+00:00,0.0,0.0
2024-08-05 04:00:00,2017-08-06 04:00:00+00:00,0.0,0.0
2024-08-05 05:00:00,2017-08-06 05:00:00+00:00,3.583,0.016
2024-08-05 06:00:00,2017-08-06 06:00:00+00:00,4.011,0.018
2024-08-05 07:00:00,2017-08-06 07:00:00+00:00,31.91,0.145
2024-08-05 08:00:00,2017-08-06 08:00:00+00:00,34.889,0.159
2024-08-05 09:00:00,2017-08-06 09:00:00+00:00,31.319,0.143
2024-08-05 10:00:00,2017-08-06 10:00:00+00:00,52.58,0.239
2024-08-05 11:00:00,2017-08-06 11:00:00+00:00,14.065,0.064
2024-08-05 12:00:00,2017-08-06 12:00:00+00:00,83.017,0.378
2024-08-05 13:00:00,2017-08-06 13:00:00+00:00,66.509,0.303
2024-08-05 14:00:00,2017-08-06 14:00:00+00:00,51.059,0.232
2024-08-05 15:00:00,2017-08-06 15:00:00+00:00,13.609,0.062
2024-08-05 16:00:00,2017-08-06 16:00:00+00:00,22.138,0.101
2024-08-05 17:00:00,2017-08-06 17:00:00+00:00,12.954,0.059
2024-08-05 18:00:00,2017-08-06 18:00:00+00:00,3.251,0.015
2024-08-05 19:00:00,2017-08-06 19:00:00+00:00,0.0,0.0
2024-08-05 20:00:00,2017-08-06 20:00:00+00:00,0.0,0.0
2024-08-05 21:00:00,2017-08-06 21:00:00+00:00,0.0,0.0
2024-08-05 22:00:00,2017-08-06 22:00:00+00:00,0.0,0.0
2024-08-05 23:00:00,2017-08-06 23:00:00+00:00,0.0,0.0
2024-08-06 00:00:00,2017-08-07 00:00:00+00:00,0.0,0.0
2024-08-06 01:00:00,2017-08-07 01:00:00+00:00,0.0,0.0
2024-08-06 02:00:00,2017-08-07 02:00:00+00:00,0.0,0.0
2024-08-06 03:00:00,2017-08-07 03:00:00+00:00,0.0,0.0
2024-08-06 04:00:00,2017-08-07 04:00:00+00:00,0.0,0.0
2024-08-06 05:00:00,2017-08-07 05:00:00+00:00,1.855,0.008
2024-08-06 06:00:00,2017-08-07 06:00:00+00:00,16.041,0.073
2024-08-06 07:00:00,2017-08-07 07:00:00+00:00,21.646,0.099
2024-08-06 08:00:00,2017-08-07 08:00:00+00:00,50.374,0.229
2024-08-06 09:00:00,2017-08-07 09:00:00+00:00,55.927,0.255
2024-08-06 10:00:00,2017-08-07 10:00:00+00:00,101.594,0.463
2024-08-06 11:00:00,2017-08-07 11:00:00+00:00,18.324,0.083
2024-08-06 12:00:00,2017-08-07 12:00:00+00:00,91.026,0.414
2024-08-06 13:00:00,2017-08-07 13:00:00+00:00,10.456,0.048
2024-08-06 14:00:00,2017-08-07 14:00:00+00:00,30.597,0.139
2024-08-06 15:00:00,2017-08-07 15:00:00+00:00,30.553,0.139
2024-08-06 16:00:00,2017-08-07 16:00:00+00:00,8.811,0.04
2024-08-06 17:00:00,2017-08-07 17:00:00+00:00,2.546,0.012
2024-08-06 18:00:00,2017-08-07 18:00:00+00:00,0.289,0.001
2024-08-06 19:00:00,2017-08-07 19:00:00+00:00,0.0,0.0
2024-08-06 20:00:00,2017-08-07 20:00:00+00:00,0.0,0.0
2024-08-06 21:00:00,2017-08-07 21:00:00+00:00,0.0,0.0
2024-08-06 22:00:00,2017-08-07 22:00:00+00:00,0.0,0.0
2024-08-06 23:00:00,2017-08-07 23:00:00+00:00,0.0,0.0
2024-08-07 00:00:00,2017-08-08 00:00:00+00:00,0.0,0.0
2024-08-07 01:00:00,2017-08-08 01:00:00+00:00,0.0,0.0
2024-08-07 02:00:00,2017-08-08 02:00:00+00:00,0.0,0.0
2024-08-07 03:00:00,2017-08-08 03:00:00+00:00,0.0,0.0
2024-08-07 04:00:00,2017-08-08 04:00:00+00:00,0.0,0.0
2024-08-07 05:00:00,2017-08-08 05:00:00+00:00,11.429,0.052
2024-08-07 06:00:00,2017-08-08 06:00:00+00:00,99.925,0.455
2024-08-07 07:00:00,2017-08-08 07:00:00+00:00,48.543,0.221
2024-08-07 08:00:00,2017-08-08 08:00:00+00:00,175.198,0.798
2024-08-07 09:00:00,2017-08-08 09:00:00+00:00,171.131,0.779
2024-08-07 10:00:00,2017-08-08 10:00:00+00:00,97.934,0.446
2024-08-07 11:00:00,2017-08-08 11:00:00+00:00,85.523,0.389
2024-08-07 12:00:00,2017-08-08 12:00:00+00:00,82.805,0.377
2024-08-07 13:00:00,2017-08-08 13:00:00+00:00,67.026,0.305
2024-08-07 14:00:00,2017-08-08 14:00:00+00:00,52.806,0.24
2024-08-07 15:00:00,2017-08-08 15:00:00+00:00,33.882,0.154
2024-08-07 16:00:00,2017-08-08 16:00:00+00:00,24.616,0.112
2024-08-07 17:00:00,2017-08-08 17:00:00+00:00,12.22,0.056
2024-08-07 18:00:00,2017-08-08 18:00:00+00:00,1.4,0.006
2024-08-07 19:00:00,2017-08-08 19:00:00+00:00,0.0,0.0
2024-08-07 20:00:00,2017-08-08 20:00:00+00:00,0.0,0.0
2024-08-07 21:00:00,2017-08-08 21:00:00+00:00,0.0,0.0
2024-08-07 22:00:00,2017-08-08 22:00:00+00:00,0.0,0.0
2024-08-07 23:00:00,2017-08-08 23:00:00+00:00,0.0,0.0
2024-08-08 00:00:00,2017-08-09 00:00:00+00:00,0.0,0.0
2024-08-08 01:00:00,2017-08-09 01:00:00+00:00,0.0,0.0
2024-08-08 02:00:00,2017-08-09 02:00:00+00:00,0.0,0.0
2024-08-08 03:00:00,2017-08-09 03:00:00+00:00,0.0,0.0
2024-08-08 04:00:00,2017-08-09 04:00:00+00:00,0.0,0.0
2024-08-08 05:00:00,2017-08-09 05:00:00+00:00,2.985,0.014
2024-08-08 06:00:00,2017-08-09 06:00:00+00:00,22.619,0.103
2024-08-08 07:00:00,2017-08-09 07:00:00+00:00,50.665,0.231
2024-08-08 08:00:00,2017-08-09 08:00:00+00:00,127.445,0.58
2024-08-08 09:00:00,2017-08-09 09:00:00+00:00,151.5,0.69
2024-08-08 10:00:00,2017-08-09 10:00:00+00:00,131.451,0.598
2024-08-08 11:00:00,2017-08-09 11:00:00+00:00,100.818,0.459
2024-08-08 12:00:00,2017-08-09 12:00:00+00:00,92.62,0.422
2024-08-08 13:00:00,2017-08-09 13:00:00+00:00,63.508,0.289
2024-08-08 14:00:00,2017-08-09 14:00:00+00:00,53.196,0.242
2024-08-08 15:00:00,2017-08-09 15:00:00+00:00,39.509,0.18
2024-08-08 16:00:00,2017-08-09 16:00:00+00:00,19.084,0.087
2024-08-08 17:00:00,2017-08-09 17:00:00+00:00,10.942,0.05
2024-08-08 18:00:00,2017-08-09 18:00:00+00:00,2.174,0.01
2024-08-08 19:00:00,2017-08-09 19:00:00+00:00,0.0,0.0
2024-08-08 20:00:00,2017-08-09 20:00:00+00:00,0.0,0.0
2024-08-08 21:00:00,2017-08-09 21:00:00+00:00,0.0,0.0
2024-08-08 22:00:00,2017-08-09 22:00:00+00:00,0.0,0.0
2024-08-08 23:00:00,2017-08-09 23:00:00+00:00,0.0,0.0
2024-08-09 00:00:00,2017-08-10 00:00:00+00:00,0.0,0.0
2024-08-09 01:00:00,2017-08-10 01:00:00+00:00,0.0,0.0
2024-08-09 02:00:00,2017-08-10 02:00:00+00:00,0.0,0.0
2024-08-09 03:00:00,2017-08-10 03:00:00+00:00,0.0,0.0
2024-08-09 04:00:00,2017-08-10 04:00:00+00:00,0.0,0.0
2024-08-09 05:00:00,2017-08-10 05:00:00+00:00,12.635,0.058
2024-08-09 06:00:00,2017-08-10 06:00:00+00:00,27.968,0.127
2024-08-09 07:00:00,2017-08-10 07:00:00+00:00,43.132,0.196
2024-08-09 08:00:00,2017-08-10 08:00:00+00:00,137.734,0.627
2024-08-09 09:00:00,2017-08-10 09:00:00+00:00,130.18,0.593
2024-08-09 10:00:00,2017-08-10 10:00:00+00:00,91.266,0.415
2024-08-09 11:00:00,2017-08-10 11:00:00+00:00,126.516,0.576
2024-08-09 12:00:00,2017-08-10 12:00:00+00:00,92.022,0.419
2024-08-09 13:00:00,2017-08-10 13:00:00+00:00,64.074,0.292
2024-08-09 14:00:00,2017-08-10 14:00:00+00:00,10.247,0.047
2024-08-09 15:00:00,2017-08-10 15:00:00+00:00,41.807,0.19
2024-08-09 16:00:00,2017-08-10 16:00:00+00:00,28.683,0.131
2024-08-09 17:00:00,2017-08-10 17:00:00+00:00,15.125,0.069
2024-08-09 18:00:00,2017-08-10 18:00:00+00:00,2.83,0.013
2024-08-09 19:00:00,2017-08-10 19:00:00+00:00,0.0,0.0
2024-08-09 20:00:00,2017-08-10 20:00:00+00:00,0.0,0.0
2024-08-09 21:00:00,2017-08-10 21:00:00+00:00,0.0,0.0
2024-08-09 22:00:00,2017-08-10 22:00:00+00:00,0.0,0.0
2024-08-09 23:00:00,2017-08-10 23:00:00+00:00,0.0,0.0
2024-08-10 00:00:00,2017-08-11 00:00:00+00:00,0.0,0.0
2024-08-10 01:00:00,2017-08-11 01:00:00+00:00,0.0,0.0
2024-08-10 02:00:00,2017-08-11 02:00:00+00:00,0.0,0.0
2024-08-10 03:00:00,2017-08-11 03:00:00+00:00,0.0,0.0
2024-08-10 04:00:00,2017-08-11 04:00:00+00:00,0.0,0.0
2024-08-10 05:00:00,2017-08-11 05:00:00+00:00,23.41,0.107
2024-08-10 06:00:00,2017-08-11 06:00:00+00:00,69.944,0.318
2024-08-10 07:00:00,2017-08-11 07:00:00+00:00,154.296,0.702
2024-08-10 08:00:00,2017-08-11 08:00:00+00:00,71.419,0.325
2024-08-10 09:00:00,2017-08-11 09:00:00+00:00,63.878,0.291
2024-08-10 10:00:00,2017-08-11 10:00:00+00:00,43.38,0.197
2024-08-10 11:00:00,2017-08-11 11:00:00+00:00,63.689,0.29
2024-08-10 12:00:00,2017-08-11 12:00:00+00:00,24.202,0.11
2024-08-10 13:00:00,2017-08-11 13:00:00+00:00,62.754,0.286
2024-08-10 14:00:00,2017-08-11 14:00:00+00:00,52.669,0.24
2024-08-10 15:00:00,2017-08-11 15:00:00+00:00,41.804,0.19
2024-08-10 16:00:00,2017-08-11 16:00:00+00:00,27.82,0.127
2024-08-10 17:00:00,2017-08-11 17:00:00+00:00,12.695,0.058
2024-08-10 18:00:00,2017-08-11 18:00:00+00:00,1.829,0.008
2024-08-10 19:00:00,2017-08-11 19:00:00+00:00,0.0,0.0
2024-08-10 20:00:00,2017-08-11 20:00:00+00:00,0.0,0.0
2024-08-10 21:00:00,2017-08-11 21:00:00+00:00,0.0,0.0
2024-08-10 22:00:00,2017-08-11 22:00:00+00:00,0.0,0.0
2024-08-10 23:00:00,2017-08-11 23:00:00+00:00,0.0,0.0
2024-08-11 00:00:00,2017-08-12 00:00:00+00:00,0.0,0.0
2024-08-11 01:00:00,2017-08-12 01:00:00+00:00,0.0,0.0
2024-08-11 02:00:00,2017-08-12 02:00:00+00:00,0.0,0.0
2024-08-11 03:00:00,2017-08-12 03:00:00+00:00,0.0,0.0
2024-08-11 04:00:00,2017-08-12 04:00:00+00:00,0.0,0.0
2024-08-11 05:00:00,2017-08-12 05:00:00+00:00,14.083,0.064
2024-08-11 06:00:00,2017-08-12 06:00:00+00:00,20.463,0.093
2024-08-11 07:00:00,2017-08-12 07:00:00+00:00,47.089,0.214
2024-08-11 08:00:00,2017-08-12 08:00:00+00:00,56.516,0.257
2024-08-11 09:00:00,2017-08-12 09:00:00+00:00,21.455,0.098
2024-08-11 10:00:00,2017-08-12 10:00:00+00:00,66.075,0.301
2024-08-11 11:00:00,2017-08-12 11:00:00+00:00,96.861,0.441
2024-08-11 12:00:00,2017-08-12 12:00:00+00:00,83.617,0.381
2024-08-11 13:00:00,2017-08-12 13:00:00+00:00,47.898,0.218
2024-08-11 14:00:00,2017-08-12 14:00:00+00:00,29.762,0.135
2024-08-11 15:00:00,2017-08-12 15:00:00+00:00,39.273,0.179
2024-08-11 16:00:00,2017-08-12 16:00:00+00:00,18.005,0.082
2024-08-11 17:00:00,2017-08-12 17:00:00+00:00,14.524,0.066
2024-08-11 18:00:00,2017-08-12 18:00:00+00:00,2.293,0.01
2024-08-11 19:00:00,2017-08-12 19:00:00+00:00,0.0,0.0
2024-08-11 20:00:00,2017-08-12 20:00:00+00:00,0.0,0.0
2024-08-11 21:00:00,2017-08-12 21:00:00+00:00,0.0,0.0
2024-08-11 22:00:00,2017-08-12 22:00:00+00:00,0.0,0.0
2024-08-11 23:00:00,2017-08-12 23:00:00+00:00,0.0,0.0
2024-08-12 00:00:00,2017-08-13 00:00:00+00:00,0.0,0.0
2024-08-12 01:00:00,2017-08-13 01:00:00+00:00,0.0,0.0
2024-08-12 02:00:00,2017-08-13 02:00:00+00:00,0.0,0.0
2024-08-12 03:00:00,2017-08-13 03:00:00+00:00,0.0,0.0
2024-08-12 04:00:00,2017-08-13 04:00:00+00:00,0.0,0.0
2024-08-12 05:00:00,2017-08-13 05:00:00+00:00,45.043,0.205
2024-08-12 06:00:00,2017-08-13 06:00:00+00:00,148.034,0.674
2024-08-12 07:00:00,2017-08-13 07:00:00+00:00,171.288,0.78
2024-08-12 08:00:00,2017-08-13 08:00:00+00:00,184.163,0.838
2024-08-12 09:00:00,2017-08-13 09:00:00+00:00,100.649,0.458
2024-08-12 10:00:00,2017-08-13 10:00:00+00:00,99.03,0.451
2024-08-12 11:00:00,2017-08-13 11:00:00+00:00,120.151,0.547
2024-08-12 12:00:00,2017-08-13 12:00:00+00:00,91.505,0.417
2024-08-12 13:00:00,2017-08-13 13:00:00+00:00,44.934,0.205
2024-08-12 14:00:00,2017-08-13 14:00:00+00:00,11.761,0.054
2024-08-12 15:00:00,2017-08-13 15:00:00+00:00,10.784,0.049
2024-08-12 16:00:00,2017-08-13 16:00:00+00:00,9.061,0.041
2024-08-12 17:00:00,2017-08-13 17:00:00+00:00,7.706,0.035
2024-08-12 18:00:00,2017-08-13 18:00:00+00:00,1.99,0.009
2024-08-12 19:00:00,2017-08-13 19:00:00+00:00,0.0,0.0
2024-08-12 20:00:00,2017-08-13 20:00:00+00:00,0.0,0.0
2024-08-12 21:00:00,2017-08-13 21:00:00+00:00,0.0,0.0
2024-08-12 22:00:00,2017-08-13 22:00:00+00:00,0.0,0.0
2024-08-12 23:00:00,2017-08-13 23:00:00+00:00,0.0,0.0
2024-08-13 00:00:00,2017-08-14 00:00:00+00:00,0.0,0.0
2024-08-13 01:00:00,2017-08-14 01:00:00+00:00,0.0,0.0
2024-08-13 02:00:00,2017-08-14 02:00:00+00:00,0.0,0.0
2024-08-13 03:00:00,2017-08-14 03:00:00+00:00,0.0,0.0
2024-08-13 04:00:00,2017-08-14 04:00:00+00:00,0.0,0.0
2024-08-13 05:00:00,2017-08-14 05:00:00+00:00,45.209,0.206
2024-08-13 06:00:00,2017-08-14 06:00:00+00:00,151.752,0.691
2024-08-13 07:00:00,2017-08-14 07:00:00+00:00,173.666,0.791
2024-08-13 08:00:00,2017-08-14 08:00:00+00:00,183.409,0.835
2024-08-13 09:00:00,2017-08-14 09:00:00+00:00,179.256,0.816
2024-08-13 10:00:00,2017-08-14 10:00:00+00:00,159.596,0.727
2024-08-13 11:00:00,2017-08-14 11:00:00+00:00,129.863,0.591
2024-08-13 12:00:00,2017-08-14 12:00:00+00:00,90.215,0.411
2024-08-13 13:00:00,2017-08-14 13:00:00+00:00,43.302,0.197
2024-08-13 14:00:00,2017-08-14 14:00:00+00:00,11.489,0.052
2024-08-13 15:00:00,2017-08-14 15:00:00+00:00,11.67,0.053
2024-08-13 16:00:00,2017-08-14 16:00:00+00:00,9.566,0.044
2024-08-13 17:00:00,2017-08-14 17:00:00+00:00,8.298,0.038
2024-08-13 18:00:00,2017-08-14 18:00:00+00:00,1.5,0.007
2024-08-13 19:00:00,2017-08-14 19:00:00+00:00,0.0,0.0
2024-08-13 20:00:00,2017-08-14 20:00:00+00:00,0.0,0.0
2024-08-13 21:00:00,2017-08-14 21:00:00+00:00,0.0,0.0
2024-08-13 22:00:00,2017-08-14 22:00:00+00:00,0.0,0.0
2024-08-13 23:00:00,2017-08-14 23:00:00+00:00,0.0,0.0
2024-08-14 00:00:00,2017-08-15 00:00:00+00:00,0.0,0.0
2024-08-14 01:00:00,2017-08-15 01:00:00+00:00,0.0,0.0
2024-08-14 02:00:00,2017-08-15 02:00:00+00:00,0.0,0.0
2024-08-14 03:00:00,2017-08-15 03:00:00+00:00,0.0,0.0
2024-08-14 04:00:00,2017-08-15 04:00:00+00:00,0.0,0.0
2024-08-14 05:00:00,2017-08-15 05:00:00+00:00,45.177,0.206
2024-08-14 06:00:00,2017-08-15 06:00:00+00:00,149.151,0.679
2024-08-14 07:00:00,2017-08-15 07:00:00+00:00,167.985,0.765
2024-08-14 08:00:00,2017-08-15 08:00:00+00:00,178.162,0.811
2024-08-14 09:00:00,2017-08-15 09:00:00+00:00,174.158,0.793
2024-08-14 10:00:00,2017-08-15 10:00:00+00:00,155.915,0.71
2024-08-14 11:00:00,2017-08-15 11:00:00+00:00,126.581,0.576
2024-08-14 12:00:00,2017-08-15 12:00:00+00:00,87.432,0.398
2024-08-14 13:00:00,2017-08-15 13:00:00+00:00,41.4,0.188
2024-08-14 14:00:00,2017-08-15 14:00:00+00:00,10.591,0.048
2024-08-14 15:00:00,2017-08-15 15:00:00+00:00,11.021,0.05
2024-08-14 16:00:00,2017-08-15 16:00:00+00:00,12.164,0.055
2024-08-14 17:00:00,2017-08-15 17:00:00+00:00,9.274,0.042
2024-08-14 18:00:00,2017-08-15 18:00:00+00:00,1.216,0.006
2024-08-14 19:00:00,2017-08-15 19:00:00+00:00,0.0,0.0
2024-08-14 20:00:00,2017-08-15 20:00:00+00:00,0.0,0.0
2024-08-14 21:00:00,2017-08-15 21:00:00+00:00,0.0,0.0
2024-08-14 22:00:00,2017-08-15 22:00:00+00:00,0.0,0.0
2024-08-14 23:00:00,2017-08-15 23:00:00+00:00,0.0,0.0
2024-08-15 00:00:00,2017-08-16 00:00:00+00:00,0.0,0.0
2024-08-15 01:00:00,2017-08-16 01:00:00+00:00,0.0,0.0
2024-08-15 02:00:00,2017-08-16 02:00:00+00:00,0.0,0.0
2024-08-15 03:00:00,2017-08-16 03:00:00+00:00,0.0,0.0
2024-08-15 04:00:00,2017-08-16 04:00:00+00:00,0.0,0.0
2024-08-15 05:00:00,2017-08-16 05:00:00+00:00,34.536,0.157
2024-08-15 06:00:00,2017-08-16 06:00:00+00:00,135.928,0.619
2024-08-15 07:00:00,2017-08-16 07:00:00+00:00,128.514,0.585
2024-08-15 08:00:00,2017-08-16 08:00:00+00:00,167.082,0.761
2024-08-15 09:00:00,2017-08-16 09:00:00+00:00,173.771,0.791
2024-08-15 10:00:00,2017-08-16 10:00:00+00:00,155.1,0.706
2024-08-15 11:00:00,2017-08-16 11:00:00+00:00,125.793,0.573
2024-08-15 12:00:00,2017-08-16 12:00:00+00:00,87.023,0.396
2024-08-15 13:00:00,2017-08-16 13:00:00+00:00,40.461,0.184
2024-08-15 14:00:00,2017-08-16 14:00:00+00:00,10.548,0.048
2024-08-15 15:00:00,2017-08-16 15:00:00+00:00,10.955,0.05
2024-08-15 16:00:00,2017-08-16 16:00:00+00:00,9.308,0.042
2024-08-15 17:00:00,2017-08-16 17:00:00+00:00,7.843,0.036
2024-08-15 18:00:00,2017-08-16 18:00:00+00:00,0.717,0.003
2024-08-15 19:00:00,2017-08-16 19:00:00+00:00,0.0,0.0
2024-08-15 20:00:00,2017-08-16 20:00:00+00:00,0.0,0.0
2024-08-15 21:00:00,2017-08-16 21:00:00+00:00,0.0,0.0
2024-08-15 22:00:00,2017-08-16 22:00:00+00:00,0.0,0.0
2024-08-15 23:00:00,2017-08-16 23:00:00+00:00,0.0,0.0
2024-08-16 00:00:00,2017-08-17 00:00:00+00:00,0.0,0.0
2024-08-16 01:00:00,2017-08-17 01:00:00+00:00,0.0,0.0
2024-08-16 02:00:00,2017-08-17 02:00:00+00:00,0.0,0.0
2024-08-16 03:00:00,2017-08-17 03:00:00+00:00,0.0,0.0
2024-08-16 04:00:00,2017-08-17 04:00:00+00:00,0.0,0.0
2024-08-16 05:00:00,2017-08-17 05:00:00+00:00,1.304,0.006
2024-08-16 06:00:00,2017-08-17 06:00:00+00:00,4.502,0.02
2024-08-16 07:00:00,2017-08-17 07:00:00+00:00,18.12,0.082
2024-08-16 08:00:00,2017-08-17 08:00:00+00:00,12.707,0.058
2024-08-16 09:00:00,2017-08-17 09:00:00+00:00,11.663,0.053
2024-08-16 10:00:00,2017-08-17 10:00:00+00:00,20.422,0.093
2024-08-16 11:00:00,2017-08-17 11:00:00+00:00,50.401,0.229
2024-08-16 12:00:00,2017-08-17 12:00:00+00:00,23.883,0.109
2024-08-16 13:00:00,2017-08-17 13:00:00+00:00,15.013,0.068
2024-08-16 14:00:00,2017-08-17 14:00:00+00:00,8.419,0.038
2024-08-16 15:00:00,2017-08-17 15:00:00+00:00,12.24,0.056
2024-08-16 16:00:00,2017-08-17 16:00:00+00:00,17.258,0.079
2024-08-16 17:00:00,2017-08-17 17:00:00+00:00,8.534,0.039
2024-08-16 18:00:00,2017-08-17 18:00:00+00:00,0.0,0.0
2024-08-16 19:00:00,2017-08-17 19:00:00+00:00,0.0,0.0
2024-08-16 20:00:00,2017-08-17 20:00:00+00:00,0.0,0.0
2024-08-16 21:00:00,2017-08-17 21:00:00+00:00,0.0,0.0
2024-08-16 22:00:00,2017-08-17 22:00:00+00:00,0.0,0.0
2024-08-16 23:00:00,2017-08-17 23:00:00+00:00,0.0,0.0
2024-08-17 00:00:00,2017-08-18 00:00:00+00:00,0.0,0.0
2024-08-17 01:00:00,2017-08-18 01:00:00+00:00,0.0,0.0
2024-08-17 02:00:00,2017-08-18 02:00:00+00:00,0.0,0.0
2024-08-17 03:00:00,2017-08-18 03:00:00+00:00,0.0,0.0
2024-08-17 04:00:00,2017-08-18 04:00:00+00:00,0.0,0.0
2024-08-17 05:00:00,2017-08-18 05:00:00+00:00,7.037,0.032
2024-08-17 06:00:00,2017-08-18 06:00:00+00:00,23.598,0.107
2024-08-17 07:00:00,2017-08-18 07:00:00+00:00,38.617,0.176
2024-08-17 08:00:00,2017-08-18 08:00:00+00:00,131.452,0.598
2024-08-17 09:00:00,2017-08-18 09:00:00+00:00,165.872,0.755
2024-08-17 10:00:00,2017-08-18 10:00:00+00:00,140.043,0.638
2024-08-17 11:00:00,2017-08-18 11:00:00+00:00,99.045,0.451
2024-08-17 12:00:00,2017-08-18 12:00:00+00:00,83.971,0.382
2024-08-17 13:00:00,2017-08-18 13:00:00+00:00,47.308,0.215
